Area,Perimiter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
13888,481.7479858,205.7463226,87.00279999,0.906192958,14178,0.585102797,class1
14881,495.6180115,206.6678314,93.32417297,0.892237723,15225,0.583980858,class1
12067,423.3619995,168.3690796,92.05317688,?,12274,0.649601638,class2
10760,420.9490051,173.4446564,80.46677399,0.885870039,11046,0.58711189,class2
10171,400.4440002,165.2134705,79.2173233,0.877550244,10339,0.623337626,class2
16226,524.2050171,216.8732605,96.65367889,0.895197868,16748,0.648624897,class1
13711,483.2149963,203.8807678,86.62690735,0.905244946,14097,0.561466038,class1
13933,471.7139893,193.5167236,91.87624359,0.880109072,14177,0.744642198,class1
12059,431.6459961,171.6719971,90.91513062,0.848256111,12359,0.699559093,class2
11027,422.3890076,172.8674316,82.66506958,0.878251433,11350,0.78183496,class2
14131,490.7009888,206.9266663,88.28404999,0.904419601,14519,0.752930522,class1
11975,458.9020081,199.0426941,78.03676605,0.919939458,12288,0.799826324,class1
9577,403.17099,174.9822083,70.26763153,0.915828288,9769,0.627095342,class2
14878,506.0209961,212.1815796,90.43865204,0.904613733,15237,0.575774014,class1
14944,490.0440063,201.3465424,96.04631805,0.878892481,15305,0.610657096,class1
12213,442.2720032,183.6993103,85.81993103,0.884164274,12474,0.795376122,class2
16835,522.5349731,216.2716522,100.4325104,0.885635376,17404,0.735217035,class1
8965,383.4819946,156.289444,74.67707825,0.878461719,9317,0.620286465,class2
10359,409.5109863,173.3379669,76.87580872,0.896273136,10510,0.573588014,class2
13789,471.303009,198.523468,88.712883,0.89460218,14025,0.631364465,class1
15147,511.2940063,216.0992889,90.94638824,0.907128096,15637,0.53485167,class1
14788,480.9620056,199.0625458,95.53791809,0.877301753,15044,0.65750742,class1
10227,403.9989929,164.8086548,80.21972656,0.873544335,10496,0.630595624,class2
11776,430.3330078,173.5693054,87.46633148,0.863745987,12011,0.616673648,class2
14340,499.0960083,207.2510834,89.85896301,0.901117325,14863,0.663152039,class1
15398,518.7449951,215.329071,93.0628891,0.90178299,15753,0.798154652,class1
10740,422.7680054,182.96492,75.03801727,0.912030458,10886,0.556361377,class2
10246,419.9500122,178.9237061,74.24162292,0.909851253,10525,0.777862132,class2
16283,516.7360229,217.7095032,96.08863068,0.897329271,16649,0.780061305,class1
14359,506.0889893,223.260849,82.48140717,0.929254711,14698,0.537870824,class1
13422,474.9549866,196.4542542,88.85059357,0.891880512,13817,0.559809804,class1
11962,429.1809998,175.8878479,87.96854401,0.865944564,12152,0.785681427,class2
11415,426.1650085,173.8845978,85.32834625,0.871318281,11634,0.596394956,class2
11686,433.4389954,176.7624359,85.64665222,0.874774814,12038,0.781567693,class2
11122,410.9869995,165.0363159,87.1431427,0.849229395,11379,0.713863909,class2
14145,486.6080017,209.3532104,86.78947449,0.910021961,14370,0.766666651,class1
15200,502.5880127,214.1338043,91.11753082,0.9049505,15461,0.624127448,class1
10030,414.3840027,181.6005707,70.75994873,0.920964658,10152,0.771894693,class2
11234,425.9309998,176.3019867,82.10153198,0.884949505,11452,0.655578911,class2
9733,396.6539917,163.6645508,76.42941284,0.884263575,9903,0.811895251,class2
16490,520.3189697,212.0107574,101.6800079,0.877488136,16873,0.629365265,class1
15385,505.5780029,211.7301178,94.12325287,0.895757258,15726,0.587909341,class1
10780,407.1579895,163.3930206,85.59427643,0.851807356,11096,0.673749983,class2
11973,438.1480103,178.0887756,87.27424622,0.871688485,12367,0.627121329,class2
12347,438.8059998,181.8926849,86.87766266,0.878560305,12529,0.806571722,class1
16706,533.6259766,228.1561737,94.20754242,0.910772681,17037,0.636249363,class1
9520,394.8909912,161.3152008,76.16378021,0.881522179,9852,0.778032064,class2
12368,455.0239868,195.9393463,80.80905914,0.910994411,12573,0.796907246,class1
14935,489.2340088,202.4066467,94.64573669,0.883939147,15251,0.609044909,class1
12784,448.3469849,186.1167297,88.22885132,0.880497277,12937,0.604730368,class2
11923,439.7130127,183.1569519,83.90174866,0.888907552,12116,0.585925579,class2
10138,414.0090027,171.6197357,77.15938568,0.893232465,10425,0.566431999,class2
12547,434.9370117,174.3794098,92.45401764,0.847879589,12856,0.779316783,class2
10577,402.1700134,162.5910187,83.96336365,0.856342435,10771,0.760716319,class2
11903,433.7130127,180.9060364,84.36025238,0.88461566,12104,0.686447501,class2
9622,403.7739868,170.7179871,72.92540741,0.904171884,9897,0.702900112,class2
15127,499.7999878,212.9039154,91.15163422,0.903714776,15370,0.712999642,class1
13200,472.4649963,203.313736,83.57887268,0.911597788,13467,0.745299518,class1
10921,425.0119934,175.6383209,80.60688019,0.888468921,11271,0.770440936,class2
12501,451.7990112,192.7388,?,0.902042747,12687,0.718820095,class2
15375,515.4229736,215.9992981,91.61693573,0.905590177,15780,0.597597957,class1
11031,414.4400024,170.6846619,83.09671021,0.873489261,11200,0.605566561,class2
10472,403.6919861,164.4824371,81.67547607,0.868002117,10688,0.694798291,class2
15204,510.4869995,216.316864,90.8539505,0.907522261,15535,0.562111795,class1
14180,485.17099,204.1071777,89.36077881,0.899066091,14471,0.619809449,class1
16418,534.9899902,230.1585846,91.78717804,0.917038023,16736,0.646276176,class1
15035,506.1520081,216.9353027,89.38923645,0.911159039,15432,0.609296501,class1
14317,499.1109924,206.7794189,89.82534027,0.900719225,14815,0.804235458,class1
12357,452.9830017,189.5781097,84.28502655,0.89573288,12666,0.646624804,class2
14932,488.8649902,203.9393005,94.11239624,0.88715446,15200,0.78161639,class2
14007,490.6600037,205.3961182,88.06983948,0.903408706,14433,0.768939376,class1
13102,479.2730103,202.5076752,83.75623322,0.91046083,13528,0.617989719,class1
13884,491.6180115,207.6543732,86.3434906,0.909454346,14232,0.542364955,class1
12784,468.7139893,197.1924286,84.30416107,0.904004812,13140,0.582467675,class2
10595,403.8200073,163.1214905,83.77961731,0.858028173,10832,?,class2
12042,441.8099976,182.1767426,85.04359436,0.884352803,12302,0.640804589,class2
12188,434.2130127,171.7588959,91.43890381,0.846513152,12529,0.62196368,class2
10061,393.3829956,160.8769073,80.60932922,0.865411282,10242,0.620054245,class2
16019,509.0130005,214.7909393,96.12420654,0.894271672,16248,0.657594442,class1
16523,531.8920288,224.9954224,94.41770172,0.907689333,16911,0.577041268,class1
15198,499.6260071,210.6334839,92.94599152,0.897374928,15521,0.746097207,class1
12164,436.6090088,180.3756561,86.5332489,0.877411187,12351,0.637192249,class2
12895,449.5130005,186.6615143,88.58874512,0.880203903,13072,0.584754229,class2
13361,456.7449951,183.1962738,93.64110565,0.859490454,13610,0.685601413,class2
12126,432.9509888,169.8047485,92.43898773,0.838836133,12476,0.751860142,class2
10784,424.1440125,176.9599609,78.46128082,0.896331608,11091,0.636900544,class2
11489,432.2070007,182.362381,81.07017517,0.895751357,11683,0.799068034,class2
13005,467.7999878,199.9649963,83.36130524,0.908961773,13251,0.552933693,class2
10589,411.9289856,170.2721252,80.86865997,0.880019367,10850,0.724281788,class2
12128,441.7120056,184.3051453,84.94325256,0.88746053,12327,0.622331679,class2
14436,485.8259888,204.4699554,90.74992371,0.896110952,14864,0.614480913,class1
15172,504.1579895,213.2246704,91.66706085,0.902872503,15477,0.622441053,class1
14989,484.3099976,195.342041,98.7004776,0.862961292,15393,0.761056125,class1
11242,427.2520142,180.3034821,80.25297546,0.895481169,11402,0.770211041,class2
11660,433.3089905,178.6385803,84.48658752,0.88109082,11974,0.617912054,class2
11764,430.1839905,171.9667358,88.35490417,0.85791558,12010,0.626911819,class2
13335,474.3770142,197.8399048,87.58254242,0.896672726,13702,0.667016804,class2
11828,437.9070129,184.9572601,82.3454361,0.895424545,12020,0.616426945,class2
10815,420.8150024,179.9677277,77.09936523,0.90358603,10981,0.569210529,class2
11857,434.0889893,175.6072845,87.40577698,0.867329538,12176,0.605195999,class2
12054,439.6589966,184.5761566,84.05713654,0.890283763,12227,0.732276261,class2
10993,428.70401,179.5782318,78.64100647,0.899013638,11169,0.568760335,class2
13057,445.177002,177.8078156,94.50707245,0.847050488,13348,0.643360436,class2
11667,447.5249939,186.6712494,80.84287262,0.901357353,12039,0.667295814,class1
11536,426.8519897,172.1890717,87.07992554,0.862696052,11891,0.605882347,class2
11905,443.7690125,185.2702332,83.60573578,0.892390668,12209,0.627206147,class2
14795,497.5159912,213.6031799,89.84618378,0.90723604,15002,0.803072274,class1
12886,463.9030151,193.8765869,85.47773743,0.897562444,13196,0.595251322,class1
15833,530.335022,225.2233887,91.51106262,0.913734198,16337,0.586407423,class1
16188,526.8759766,224.0419159,93.17562103,0.909417331,16605,0.663007855,class1
12744,467.9249878,200.6121674,81.70650482,0.913300693,13047,0.714509964,class1
9251,375.6090088,151.824173,79.25946808,0.8529163,9431,0.62786752,class2
9646,390.9559937,162.0136719,76.31642151,0.8821069,9815,0.675112009,class2
16559,524.1290283,223.637619,94.94790649,0.905399144,16961,0.775088906,class1
11259,421.5050049,172.2118378,84.22154999,0.872251332,11522,0.79366982,class2
11794,456.322998,194.0430756,78.79869843,0.913833678,12116,0.653479636,class1
13536,478.006012,203.1737823,85.91057587,0.906203032,13810,0.552805662,class1
17082,548.4459839,230.1887207,95.75758362,0.909366429,17576,0.592466712,class1
14850,509.2749939,215.9631958,89.12654877,0.910870075,15372,0.799418628,class1
11063,418.7749939,171.6537781,83.65955353,0.873193443,11318,0.803413212,class2
12959,473.6099854,206.2255096,80.63357544,0.920391917,13309,0.595159352,class2
14786,505.3890076,214.2183838,89.42656708,0.908697546,15177,0.7341609,class1
12854,474.1380005,202.1957092,81.74695587,0.914628148,13242,0.643278956,class1
11185,414.1809998,170.0182495,84.11061096,0.869055152,11370,0.622080088,class2
12613,459.9129944,193.3721466,84.31452942,0.899935961,12937,0.627887309,class2
11449,411.2999878,156.9254913,94.25743103,0.799511433,11696,0.724253535,class2
15077,504.6369934,212.9424591,91.21266937,0.903615654,15404,0.786489308,class1
13657,469.2369995,193.1074219,90.77803802,0.88261801,13930,0.615346491,class1
11993,438.0740051,175.5400848,88.08393097,0.864990532,12359,0.607732832,class2
11726,450.7449951,189.0930786,80.31674957,0.905312002,12061,0.556261837,class2
10148,408.2279968,168.7253571,77.14332581,0.889357567,10409,0.583251894,class2
14843,510.1019897,220.0358582,86.50135803,0.919485509,15155,0.533153713,class1
12637,455.2909851,187.8065033,86.84584045,0.886660039,12958,0.617342472,class2
12183,450.6659851,189.0736694,83.80858612,0.896393657,12432,0.810039878,class2
13789,494.3800049,216.9155121,82.15644836,0.925499618,14109,0.532743514,class1
14566,498.026001,208.2254333,90.5405426,0.900517523,14927,0.560834765,class1
9127,381.8789978,160.804657,72.8446579,0.891510069,9260,0.589561403,class2
14652,485.5469971,201.5536041,93.44861603,0.886022866,14883,0.593150377,class1
12016,443.2229919,189.2810669,81.12221527,0.903503478,12186,0.746567249,class2
12333,463.1549988,196.5994415,81.60153198,0.909791827,12705,0.592021883,class1
14741,497.2250061,212.4633636,89.45372772,0.907046139,15036,0.553714991,class1
13852,490.2789917,213.9856873,82.96648407,0.921777308,14158,0.728324294,class1
12269,435.6560059,175.9555206,90.2980957,0.858276784,12583,0.778835773,class2
12518,460.7219849,195.6509247,82.36373901,0.9070732,12813,0.689887047,class1
12219,436.2059937,179.4359131,87.93396759,0.871689975,12434,0.603407383,class2
12907,465.3420105,195.6549683,84.88217926,0.900991857,13151,0.573338687,class1
13620,479.8770142,203.39711,86.37573242,0.905350327,13987,0.635765314,class1
13172,450.2900085,178.6181183,95.82071686,0.843928456,13499,0.636328518,class2
12752,453.4949951,185.510849,89.1917038,0.876835942,13105,0.683167279,class2
12892,473.5270081,199.9391937,83.23552704,0.909225404,13193,0.564547181,class1
14818,487.0159912,197.8289795,97.38611603,0.870440125,15261,0.632599056,class1
13272,474.927002,195.7785492,87.1651535,0.895419657,13597,0.586063743,class1
14800,502.618988,213.9949188,88.85567474,0.909719527,15123,0.791232288,class1
12538,452.6600037,188.8052826,86.10971832,0.889940381,12846,0.684164584,class2
15141,505.42099,209.5935974,93.09237671,0.895949185,15559,0.566399813,class1
13237,478.0109863,199.6892395,85.27763367,0.904227197,13627,0.558523178,class1
11364,428.9530029,180.7597198,80.28202057,0.89595902,11551,0.580269635,class2
11366,431.9360046,179.0712585,81.93755341,0.889173865,11737,0.606348336,class2
?,515.0980225,222.0448456,87.43668365,0.91920495,15269,0.546214223,class1
13103,456.7860107,184.1746674,91.96734619,0.866401196,13401,0.76162523,class2
10620,404.9320068,164.5205536,83.29569244,0.862361193,10863,0.761836469,class2
12411,443.5549927,178.2272186,90.2240448,0.862398267,12780,0.640534699,class2
14173,480.6830139,201.9357605,90.24497986,0.894584179,14519,0.597563028,class1
14321,490.4249878,204.2803802,90.68297577,0.896069288,14622,0.573872983,class1
15684,513.8909912,221.9453278,90.82513428,0.912434399,15944,0.782010376,class1
12008,440.5180054,185.9886627,83.02412415,0.894836783,12227,0.699400067,class2
13342,488.269989,208.6655121,83.16635132,0.917140961,13703,0.525938213,class1
12175,431.7279968,178.5574493,87.79367828,0.870774209,12345,0.800197184,class2
13233,459.8590088,192.5907135,88.34671783,0.888576806,13436,0.588735163,class2
9346,383.743988,158.0488739,75.98288727,0.876854599,9539,0.679017723,class2
10525,409.7319946,170.315155,79.03762054,0.885800183,10682,0.606768131,class2
12488,469.8280029,200.7437592,80.04685211,0.917059064,12932,0.74466306,class1
12198,442.42099,183.6641846,85.49795532,0.885041356,12391,0.713834286,class2
13414,480.2879944,199.4829102,86.84285736,0.90026623,13933,0.555054426,class1
13683,490.7929993,210.2819672,84.04502106,0.916655719,14187,0.773925364,class1
9165,380.6600037,156.6703949,75.54000854,0.876083851,9366,0.65436244,class2
12419,452.1990051,183.3866119,87.75106812,0.878085852,12720,0.582286179,class2
14022,483.0190125,204.4829559,88.56926727,0.901327789,14358,0.704729378,class1
11470,427.197998,174.039093,85.10541534,0.872282803,11767,0.639781356,class2
11681,431.2279968,183.7963867,81.16801453,0.897202611,11857,0.591143727,class2
11906,433.8559875,174.2997894,88.25260925,0.862341821,12179,0.620847881,class2
10787,405.8989868,167.3852844,82.4420166,0.870296359,10956,0.721731544,class2
12154,448.0620117,186.7820587,83.89810181,0.893443048,12445,0.629284441,class2
11928,432.5230103,171.0195313,90.06601715,0.850087345,12195,0.634873331,class2
9221,387.0939941,159.2245026,74.90332794,0.882439494,9418,0.768416643,class2
12989,450.2380066,182.6436005,91.99092865,0.863899887,13259,0.638029277,class2
15967,511.6149902,211.6907806,96.97522736,0.888901412,16329,0.586676955,class1
10218,401.7730103,163.2447662,80.51644897,0.869901597,10516,0.695385873,class2
12483,440.6159973,176.6435089,91.67730713,0.854776561,12747,0.620581627,class2
14950,496.8840027,207.8227997,93.10913849,0.894022644,15422,0.579322636,class1
13862,482.2139893,199.1796265,89.91951752,0.892296731,14218,0.575903594,class1
14547,491.0440063,206.657074,90.17514038,0.89977622,14780,0.593222439,class1
14349,496.9460144,213.5440216,86.16077423,0.914988399,14678,0.666837096,class1
12058,433.3900146,175.536026,88.45160675,0.863765299,12283,0.686049163,class2
12432,446.4880066,183.4152832,87.73010254,0.878188848,12677,0.587301612,class2
11548,433.5130005,176.9780884,84.34710693,0.879122257,11821,0.688159227,class2
10811,420.2319946,174.5891571,79.97838593,0.88890332,11027,0.683807731,class2
11307,427.6099854,176.0746765,82.24739838,0.884195745,11492,0.656620204,class2
12863,457.1910095,195.7003937,84.50079346,0.901975811,13023,0.808586895,class1
12397,433.3519897,171.6092987,92.98809814,0.840469182,12631,0.634766996,class2
12279,441.2279968,180.4839478,88.03797913,0.872961879,12525,0.596473336,class2
12599,455.2810059,188.0159149,86.37448883,0.888229549,12897,0.621252477,class1
13864,491.4460144,206.8836975,86.35062408,0.908728719,14221,0.715967774,class1
16008,521.007019,222.8452301,92.12952423,0.910538733,16315,0.611879826,class1
14053,497.052002,216.191864,84.159935,0.921117961,14416,0.808387041,class1
12060,451.5939941,187.8306885,82.86117554,0.897434235,12367,0.597502947,class2
13237,466.0029907,197.9048004,85.70957184,0.90135318,13445,0.592418551,class1
10531,415.1059875,171.4884491,78.90145111,0.887868285,10796,0.601256073,class2
16156,495.7139893,197.2743073,105.5379791,0.84486419,16434,0.709405482,class1
11443,427.2309875,176.9819794,82.91759491,0.883458912,11618,0.628978193,class2
9519,402.2189941,173.3811798,70.5107193,0.913570523,9682,0.751005888,class2
13154,451.5620117,179.953598,94.31381226,0.851656258,13428,0.650222421,class2
11095,423.2409973,170.1550446,84.6175766,0.867580414,11350,0.772363365,class2
11659,442.3380127,186.1499634,81.04517365,0.900248826,11974,0.689066172,class2
11741,445.980011,184.4162598,82.47528076,0.894422233,12215,0.570394456,class2
12031,444.4620056,184.7829895,84.48427582,0.889359772,12253,0.58845681,class2
12712,453.0799866,192.8154602,84.60753632,0.898584485,12891,0.568769574,class2
8546,388.5809937,172.5199585,63.34475327,0.930152476,8685,0.735456109,class2
13655,471.5249939,193.1961823,91.55775452,0.880572855,14053,0.710975766,class1
11300,415.4729919,166.0729675,87.74008179,0.849043846,11579,0.612632155,class2
13270,459.8659973,188.8933716,90.74984741,0.877033651,13507,0.59944886,class2
13969,486.5090027,206.0285797,87.72612762,0.90481925,14277,0.652756989,class1
12714,434.1180115,169.2552185,96.89130402,0.819934905,12993,0.741946757,class2
16412,508.3670044,210.5748596,99.99417877,0.880059838,16759,0.730591178,class1
9751,412.5979919,175.4506378,71.44275665,0.913340867,10034,0.714358985,class2
13076,450.3450012,183.5969391,91.7095871,0.866304755,13253,0.677021861,class2
12651,467.5650024,200.0503693,81.17269897,0.913979053,12991,0.594111025,class1
15636,504.1820068,212.1362457,94.48931122,0.89532268,15927,0.744997144,class1
12982,466.1570129,200.5194702,82.79619598,0.910772502,13188,0.622279763,class1
11714,412.2019958,161.3081818,93.22561646,0.816082895,11886,0.764322042,class2
9854,397.0669861,169.1532288,74.63223267,0.897403479,9992,0.723920047,class2
15139,508.9700012,217.3360138,89.95793152,0.910317004,15394,0.549889207,class1
10533,411.0130005,168.5183258,80.82944489,0.877461135,10834,0.636973858,class2
12471,445.3739929,184.9920654,86.85975647,0.882915258,12688,0.671784103,class1
11236,421.4440002,171.7626495,84.28899384,0.871312022,11440,0.608304918,class2
10388,400.5910034,166.1858063,80.09373474,0.8761971,10536,0.670193553,class2
14318,477.493988,195.0235596,94.59472656,0.874490559,14585,0.760867238,class1
12106,448.5,186.505127,83.69871521,0.893645108,12389,0.651385546,class2
11296,424.7009888,169.2068939,87.00450134,0.857676268,11626,0.611023962,class2
12282,430.7609863,173.7422485,90.91860199,0.852151036,12484,0.664394677,class2
11923,435.2869873,174.0708008,88.94534302,0.859597266,12187,0.615539491,class2
13500,476.9150085,202.5466766,85.4054718,0.906754851,13800,0.717703342,class1
9911,390.4599915,157.0979462,81.44798279,0.855105817,10178,0.73133117,class2
11746,436.9500122,185.2539063,81.15396118,0.898941457,11926,0.589481056,class2
11203,424.8039856,176.5013428,82.42084503,0.884273112,11406,0.575752914,class2
14898,501.4949951,215.5633392,88.77059937,0.911270857,15156,0.658504248,class1
13169,474.8370056,201.3801117,84.48709106,0.907736659,13505,0.547112584,class1
10962,418.6610107,171.6389008,82.79927063,0.875948906,11258,0.716470599,class2
10289,406.5379944,170.2439728,77.37797546,0.890740454,10522,0.624408305,class2
10559,424.8469849,179.2077332,76.38801575,0.904603541,10770,0.670327604,class2
14407,494.9899902,208.7490387,88.66285706,0.905318081,14716,0.573755503,class1
12057,448.4410095,183.9449615,85.17786407,0.886326075,12295,0.732681096,class2
8505,359.1000061,147.7988892,73.8086853,0.866379678,8651,0.677257538,class2
11597,433.6820068,180.8438873,82.67797852,0.889374852,11803,0.605524242,class2
12042,433.769989,178.7764435,?,0.875076354,12257,0.786441982,class2
11552,432.8120117,178.8907623,84.07980347,0.882663012,11838,0.636473835,class2
14761,499.5109863,210.7987671,90.55553436,0.903027415,15197,0.658326626,class1
12890,462.802002,190.3434753,87.71855927,0.887481391,13227,0.585696101,class2
11848,432.368988,178.3507996,86.11730957,0.875701129,12045,0.600293875,class2
11911,441.0599976,185.2055817,82.24365234,0.89599365,12119,0.580458105,class2
14305,491.1610107,207.8712921,88.60971069,0.904595017,14633,0.579525173,class1
13085,446.3070068,179.1730499,94.19095612,0.850671113,13319,0.79457128,class2
15306,524.6849976,227.7818604,87.04252625,0.924108148,15837,0.512506306,class1
12020,425.7340088,175.5486908,87.59830475,0.866603613,12176,0.646862566,class2
13089,458.0769958,182.1092072,92.58979797,0.861103296,13562,0.712908506,class2
11860,429.7929993,178.2135773,85.30594635,0.877993524,12032,0.700572968,class2
14054,486.7650146,207.5825043,87.13072968,0.907644272,14343,0.789461851,class1
14619,493.5239868,209.5328827,89.80801392,0.903489351,14973,0.612314165,class1
12871,448.5820007,183.8745422,90.27629852,0.871178269,13102,0.733724773,class2
9722,373.7529907,145.2644653,87.05447388,0.800537527,9839,0.819108605,class2
14688,507.1669922,211.7433777,89.31245422,0.906690896,15262,0.646023929,class1
11415,438.9299927,184.5671082,80.09941864,0.900919914,11745,0.791060269,class2
10445,409.9599915,168.4745483,80.43508911,0.878668845,10653,0.740255117,class2
11657,432.5650024,177.7199402,84.21096802,0.880610466,11946,0.607863605,class2
14906,497.8250122,211.3419037,90.6529541,0.903333068,15150,0.597482741,class1
13328,462.256012,187.2299805,91.63737488,0.872038364,13606,0.609837592,class2
12421,464.6390076,200.5952759,79.92349243,0.917198062,12699,0.553816676,class2
12190,441.7850037,178.5523834,87.93262482,0.870326459,12478,0.650202692,class2
11502,423.8320007,167.8920898,88.34923553,0.850344539,11770,0.627598643,class2
12299,437.1319885,175.0046234,91.06095886,0.853962481,12551,0.623428643,class2
11889,440.947998,178.9921417,85.91994476,0.877257109,12185,0.763780057,class2
11274,426.8500061,177.3981018,82.00109863,0.886753082,11539,0.635333896,class2
14045,482.7420044,200.0272369,90.7138443,0.891252458,14305,0.572610915,class1
13605,466.9370117,191.5222321,91.73204803,0.877835155,13919,0.612010777,class1
10201,403.3070068,166.2338409,78.98983765,0.879892349,10432,0.609706521,class2
15551,508.4070129,217.0155029,92.15181732,0.905365825,15786,0.807424724,class1
11929,436.8630066,177.1895447,86.98806763,0.871197701,12230,0.693546534,class2
15773,515.7940063,219.4337616,92.62104797,0.906553388,16089,0.705411434,class1
10695,406.4509888,164.5702972,84.04563904,0.859760463,10930,0.612332523,class2
11147,417.4620056,169.3327179,84.87739563,0.865304708,11331,0.715468526,class2
14287,486.4020081,200.1425781,91.99419403,0.888103604,14654,0.711326838,class1
13118,480.0859985,207.1090393,81.70571136,0.918893456,13652,0.568765163,class1
15486,509.1359863,211.1135559,94.82223511,0.893454969,15921,0.686344922,class1
14511,510.2850037,216.3464966,87.13011169,0.915317059,14957,0.529985368,class1
10187,409.3569946,170.0636139,77.55086517,0.889974177,10391,0.685393274,class2
12431,437.6570129,178.1941986,89.48651886,0.864759982,12657,0.735562146,class2
11180,415.4100037,169.4637146,85.45352173,0.863552749,11359,0.77882272,class2
11337,417.2709961,174.4631958,83.50515747,0.878010929,11477,0.818083405,class2
13414,459.2839966,191.0631714,90.20983887,0.881520033,13611,0.763156414,class2
14253,485.0230103,202.3299408,90.5991745,0.894144058,14522,0.622619271,class1
12416,449.7399902,190.6075592,83.51945496,0.89888972,12607,0.677211761,class2
13183,462.7319946,190.4266968,89.31358337,0.883188546,13493,0.688119829,class2
10862,412.4259949,167.3869476,83.53160095,0.86658299,11050,0.672153473,class2
15815,506.2900085,210.5045776,96.50235748,0.888728678,16112,0.795843422,class1
11273,432.6549988,185.8927917,77.61039734,0.908676565,11440,0.619736135,class2
14209,496.2720032,208.8229065,87.75803375,0.90740788,14667,0.565734982,class1
11942,424.7810059,168.7167511,91.57379913,0.839883626,12188,0.78981483,class2
11875,425.4509888,174.0941772,87.36473083,0.864969432,12041,0.694525659,class2
15558,511.7179871,213.9776001,94.46471405,0.897275925,15926,0.632439017,class1
11921,422.3590088,168.4995422,91.07193756,0.841351867,12169,0.65905571,class2
12314,440.1459961,180.8366547,87.92053986,0.873854458,12587,0.804836631,class2
12387,445.6140137,175.6296539,91.31130219,0.854222119,12789,0.655119538,class2
12161,445.0480042,182.3347473,86.27270508,0.880978882,12428,0.602805614,class1
11553,432.4779968,177.9644012,84.06337738,0.881405354,11845,0.581546366,class2
13925,478.2900085,196.5747681,91.43114471,0.885246873,14323,0.662779629,class1
10088,406.6610107,169.0680237,77.4307251,0.888959587,10331,0.675958216,class2
15168,504.980011,212.8260345,91.61981964,0.902594566,15432,0.583653986,class1
14440,498.118988,210.2735291,88.98815155,0.906035423,14918,0.776302338,class1
14944,512.1370239,227.4162598,84.24710846,0.928851068,15147,0.812350512,class1
10828,415.8510132,167.3562775,83.59038544,0.866327941,11225,0.653706849,class2
15336,508.7850037,219.2622986,89.74196625,0.91240412,15599,0.580008328,class1
